GE_AFRO_Porcentaje_Vereda,GE_BLANCO_Porcentaje_Vereda,GE_INDIGENA_Porcentaje_Vereda,GE_MESTIZO_Porcentaje_Vereda,TV_CASAINDIGENA_Porcentaje_Vereda,TV_CASAOAPARTAMENTO_Porcentaje_Vereda,TV_CUARTO_Porcentaje_Vereda,MT_ETERNIT_Porcentaje_Vereda,MT_PAJA_Porcentaje_Vereda,MT_TEJADEBARRO_Porcentaje_Vereda,MT_ZINC_Porcentaje_Vereda,"MPi_ALFOMBRAOTAPETE,MARMOL,MADERAPULIDAYLACADA._Porcentaje_Vereda","MPi_BALDOSA,VINILO,TABLETAOLADRILLO,_Porcentaje_Vereda","MPi_CEMENTO,GRAVILLA_Porcentaje_Vereda","MPi_MADERABURDA,MADERAENMALESTADOTABLA,TABLON._Porcentaje_Vereda",MPi_OTRO_Porcentaje_Vereda,"MPi_TIERRA,ARENA_Porcentaje_Vereda",MPa_ADOBEOTAPIAPISADA_Porcentaje_Vereda,MPa_BAHAREQUE_Porcentaje_Vereda,"MPa_BLOQUE,LADRILLO,PIEDRA,MADERAPULIDA_Porcentaje_Vereda","MPa_CINC,TELA,CARTON,LATAS,DESECHOS,PLASTICO_Porcentaje_Vereda","MPa_GUADUA,CANA,ESTERILLA,OTROTIPODEMATERIALVEGETAL_Porcentaje_Vereda","MPa_MADERABURDA,TABLA,TABLON_Porcentaje_Vereda",MPa_MATERIALPREFABRICADO_Porcentaje_Vereda,SA_NO_Porcentaje_Vereda,SA_SI_Porcentaje_Vereda,SGC_NO_Porcentaje_Vereda,SGC_SI_Porcentaje_Vereda,MEB_SEENTIERRA_Porcentaje_Vereda,MEB_SEQUEMA_Porcentaje_Vereda,"MEB_SETIRAALPATIO,LOTEZANJAOBALDIO_Porcentaje_Vereda","MEB_SETIRANALRIO,CANO,QUEBRADA,LAGUNA_Porcentaje_Vereda",MEB_TIENENSERVICIOSDEASEO(RECOLECCION)_Porcentaje_Vereda,TS_INODOROCONECTADOAALCANTARILLADO_Porcentaje_Vereda,TS_INODOROCONECTADOAPOZOSEPTICO_Porcentaje_Vereda,TS_INODOROSINCONEXION_Porcentaje_Vereda,TS_LETRINA_Porcentaje_Vereda,TS_NOTIENESERVICIOSANITARIO_Porcentaje_Vereda,US_DENTRODELAUNIDADDEVIVIENDA_Porcentaje_Vereda,US_FUERADELAUNIDADDEVIVIENDA_Porcentaje_Vereda,RCA_NO_Porcentaje_Vereda,RCA_SI_Porcentaje_Vereda,DBS_1PORSEMANA_Porcentaje_Vereda,DBS_2-3VECESPORSEMANA_Porcentaje_Vereda,DBS_ADIARIO_Porcentaje_Vereda,EEPA_NO_Porcentaje_Vereda,EEPA_SI_Porcentaje_Vereda,LMAC_NO_Porcentaje_Vereda,LMAC_SI_Porcentaje_Vereda,LMDS_NO_Porcentaje_Vereda,LMDS_SI_Porcentaje_Vereda,CCV_NO_Porcentaje_Vereda,CCV_SI_Porcentaje_Vereda,CMSLV_NO_Porcentaje_Vereda,CMSLV_SI_Porcentaje_Vereda,AD_NO_Porcentaje_Vereda,AD_SI_Porcentaje_Vereda,CAG_NO_Porcentaje_Vereda,CAG_SI_Porcentaje_Vereda,FAC_ACUEDUCTO_Porcentaje_Vereda,FAC_AGUAEMBOTELLADAOENBOLSA_Porcentaje_Vereda,FAC_AGUALLUVIA_Porcentaje_Vereda,FAC_CARROTANQUE_Porcentaje_Vereda,"FAC_DEPOZOSINBOMBA,ALJIBEOJAGUEY_Porcentaje_Vereda",FAC_POZOCONBOMBA_Porcentaje_Vereda,"FAC_RIO,QUEBRADA,NACIMIENTOOMANANTIAL_Porcentaje_Vereda",MPAC_SEAPLICACLORO_Porcentaje_Vereda,MPAC_SEDECANTANOUSANFILTROS_Porcentaje_Vereda,MPAC_SEHIERVE_Porcentaje_Vereda,MPAC_SELATOMANTALYCOMOBAJA_Porcentaje_Vereda,MPAC_SEUSATALCOMOLAOBTIENEN_Porcentaje_Vereda,MPAC_SEUTILIZANFILTROS_Porcentaje_Vereda,URT_NO_Porcentaje_Vereda,URT_SI_Porcentaje_Vereda,DSAS_1PORSEMANA_Porcentaje_Vereda,DSAS_2-3VECESPORSEMANA_Porcentaje_Vereda,DSAS_ADIARIO_Porcentaje_Vereda,Sexo_FEMENINO_Porcentaje_Vereda,Sexo_MASCULINO_Porcentaje_Vereda,Estado_civil_CASADO_Porcentaje_Vereda,Estado_civil_SEPARADO_Porcentaje_Vereda,Estado_civil_SOLTERO_Porcentaje_Vereda,Estado_civil_UNION_LIBRE_Porcentaje_Vereda,Estado_civil_VIUDO_Porcentaje_Vereda,Familiar_diagnosticado_hp_NO_Porcentaje_Vereda,Familiar_diagnosticado_hp_NO_SABE_Porcentaje_Vereda,Familiar_diagnosticado_hp_SI_Porcentaje_Vereda,Cual_familiar_hp_ABUELOS_Porcentaje_Vereda,Cual_familiar_hp_CONYUGE_Porcentaje_Vereda,Cual_familiar_hp_CONYUGEHIJOSABUELOS_Porcentaje_Vereda,Cual_familiar_hp_CONYUGEHIJOSOTROS_Porcentaje_Vereda,Cual_familiar_hp_HIJOS_Porcentaje_Vereda,Cual_familiar_hp_HIJOSOTROS_Porcentaje_Vereda,Cual_familiar_hp_OTROS_Porcentaje_Vereda,Cual_familiar_hp_SIN_FAMILIAR_Porcentaje_Vereda,Plagas_CUCARACHAS_Porcentaje_Vereda,Plagas_CUCARACHASMURCIELAGOS_Porcentaje_Vereda,Plagas_MURCIELAGOS_Porcentaje_Vereda,Plagas_RATAS_Porcentaje_Vereda,Plagas_RATASCUCARACHAS_Porcentaje_Vereda,Plagas_RATASCUCARACHASMURCIELAGOS_Porcentaje_Vereda,Plagas_RATASMURCIELAGOS_Porcentaje_Vereda,Plagas_RATASZANCUDOS_Porcentaje_Vereda,Plagas_RATASZANCUDOSCUCARACHAS_Porcentaje_Vereda,Plagas_RATASZANCUDOSCUCARACHASMURCIELAGOS_Porcentaje_Vereda,Plagas_RATASZANCUDOSMURCIELAGOS_Porcentaje_Vereda,Plagas_SINPLAGA_Porcentaje_Vereda,Plagas_ZANCUDOS_Porcentaje_Vereda,Plagas_ZANCUDOSCUCARACHAS_Porcentaje_Vereda,Plagas_ZANCUDOSCUCARACHASMURCIELAGOS_Porcentaje_Vereda,Plagas_ZANCUDOSMURCIELAGOS_Porcentaje_Vereda,SedimentosAgua_Porcentaje_Vereda,MalSaborAgua_Porcentaje_Vereda,MalOlorAgua_Porcentaje_Vereda,MalColorAgua_Porcentaje_Vereda,GastritisAF_Porcentaje_Vereda,UlcerasAF_Porcentaje_Vereda,CancerAF_Porcentaje_Vereda,Prevalencia,GPCH_Promedio_Vereda,CHV_Promedio_Vereda,CSV_Promedio_Vereda,CDV_Promedio_Vereda,PCV_Promedio_Vereda,CSS_Promedio_Vereda,CSAS_Promedio_Vereda,Numero_perros_Promedio_Vereda,Perros_vacunados_Promedio_Vereda,Numero_gatos_Promedio_Vereda,Gatos_vacunados_Promedio_Vereda
0.0,0.0,0.017543859649122806,0.9824561403508771,0.017543859649122806,0.9824561403508771,0.0,0.6491228070175439,0.0,0.17543859649122806,0.17543859649122806,0.0,0.17543859649122806,0.7368421052631579,0.0,0.0,0.08771929824561403,0.6140350877192983,0.017543859649122806,0.3684210526315789,0.0,0.0,0.0,0.0,0.22807017543859648,0.7719298245614035,1.0,0.0,0.0,0.3508771929824561,0.0,0.0,0.6491228070175439,0.7017543859649122,0.2807017543859649,0.0,0.0,0.017543859649122806,0.6140350877192983,0.38596491228070173,0.03508771929824561,0.9649122807017544,0.0,0.017543859649122806,0.9824561403508771,0.03508771929824561,0.9649122807017544,0.03508771929824561,0.9649122807017544,0.03508771929824561,0.9649122807017544,1.0,0.0,0.9824561403508771,0.017543859649122806,0.45614035087719296,0.543859649122807,0.6842105263157895,0.3157894736842105,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.47368421052631576,0.0,0.45614035087719296,0.07017543859649122,0.21052631578947367,0.7894736842105263,0.017543859649122806,0.0,0.9824561403508771,0.9298245614035088,0.07017543859649122,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.9298245614035088,0.0,0.8947368421052632,0.017543859649122806,0.08771929824561403,0.0,0.017543859649122806,0.0,0.0,0.07017543859649122,0.0,0.0,0.9122807017543859,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.2982456140350877,0.6140350877192983,0.017543859649122806,0.0,0.03508771929824561,0.0,0.017543859649122806,0.07017543859649122,0.3508771929824561,0.0,0.0,0.5964912280701754,1.0701754385964912,4.421052631578948,3.43859649122807,2.1403508771929824,2.8947368421052633,0.9824561403508771,12.614035087719298,0.7719298245614035,0.7719298245614035,0.08771929824561403,0.08771929824561403
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.7142857142857143,1.0,3.857142857142857,2.5714285714285716,1.5714285714285714,2.4285714285714284,0.8571428571428571,24.0,1.4285714285714286,1.1428571428571428,0.14285714285714285,0.14285714285714285
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.25,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.0,1.0,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.25,0.75,0.25,0.0,0.0,1.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.6666666666666666,1.0,3.75,3.5833333333333335,2.0833333333333335,2.5833333333333335,0.9166666666666666,24.0,0.6666666666666666,0.6666666666666666,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.14285714285714285,1.0,0.0,0.0,1.0,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.8571428571428571,1.2857142857142858,4.571428571428571,2.142857142857143,2.142857142857143,2.7142857142857144,1.0,18.857142857142858,3.5714285714285716,2.4285714285714284,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.43478260869565216,0.0,0.34782608695652173,0.21739130434782608,0.0,0.2608695652173913,0.43478260869565216,0.0,0.08695652173913043,0.21739130434782608,0.6956521739130435,0.043478260869565216,0.2608695652173913,0.0,0.0,0.0,0.0,0.08695652173913043,0.9130434782608695,1.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.8695652173913043,0.9130434782608695,0.08695652173913043,0.0,0.0,0.0,0.6521739130434783,0.34782608695652173,0.13043478260869565,0.8695652173913043,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4782608695652174,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.782608695652174,0.0,0.13043478260869565,0.08695652173913043,0.5217391304347826,0.4782608695652174,0.0,0.043478260869565216,0.9565217391304348,0.8695652173913043,0.13043478260869565,0.0,0.0,0.08695652173913043,0.9130434782608695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.5217391304347826,0.21739130434782608,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.08695652173913043,0.34782608695652173,0.0,0.043478260869565216,0.5652173913043478,1.1304347826086956,4.521739130434782,3.608695652173913,2.0434782608695654,2.869565217391304,1.0434782608695652,24.0,1.0434782608695652,0.9565217391304348,0.13043478260869565,0.13043478260869565
0.0,0.0,0.0,1.0,0.03333333333333333,0.9666666666666667,0.0,0.5666666666666667,0.0,0.3,0.13333333333333333,0.0,0.3333333333333333,0.6,0.0,0.0,0.06666666666666667,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.23333333333333334,0.7666666666666667,0.03333333333333333,0.9666666666666667,0.0,0.0,1.0,0.0,1.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.9666666666666667,0.03333333333333333,0.8666666666666667,0.13333333333333333,0.0,1.0,0.13333333333333333,0.8666666666666667,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.13333333333333333,0.8333333333333334,0.0,0.0,0.03333333333333333,0.43333333333333335,0.5666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.9333333333333333,0.0,0.8333333333333334,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.4666666666666667,0.36666666666666664,0.1,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5666666666666667,1.2,4.7,3.6666666666666665,2.2,2.6666666666666665,1.0,18.233333333333334,0.9666666666666667,0.8666666666666667,0.1,0.1
0.0,0.14285714285714285,0.17142857142857143,0.6857142857142857,0.08571428571428572,0.9142857142857143,0.0,0.7714285714285715,0.0,0.14285714285714285,0.08571428571428572,0.2,0.5142857142857142,0.22857142857142856,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.8571428571428571,0.0,0.02857142857142857,0.0,0.02857142857142857,0.11428571428571428,0.8857142857142857,0.37142857142857144,0.6285714285714286,0.0,0.11428571428571428,0.0,0.0,0.8857142857142857,0.8857142857142857,0.08571428571428572,0.02857142857142857,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02857142857142857,0.9714285714285714,0.9714285714285714,0.02857142857142857,0.8857142857142857,0.11428571428571428,0.34285714285714286,0.6571428571428571,0.6571428571428571,0.34285714285714286,0.9142857142857143,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0,0.08571428571428572,0.02857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.0,1.0,0.9428571428571428,0.05714285714285714,0.34285714285714286,0.0,0.2,0.42857142857142855,0.02857142857142857,0.5142857142857142,0.42857142857142855,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.9428571428571428,0.2571428571428571,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.2571428571428571,0.2571428571428571,0.17142857142857143,0.0,0.0,0.4857142857142857,0.02857142857142857,0.02857142857142857,0.2,0.4,0.0,0.08571428571428572,0.42857142857142855,1.2571428571428571,4.4,4.285714285714286,2.3714285714285714,2.9714285714285715,1.1142857142857143,24.0,1.0285714285714285,0.8857142857142857,0.6,0.45714285714285713
1.0,0.0,0.0,0.0,0.0,0.95,0.05,0.45,0.0,0.05,0.5,0.0,0.05,0.7,0.0,0.0,0.25,0.0,0.7,0.25,0.0,0.0,0.05,0.0,1.0,0.0,0.95,0.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.95,0.05,0.95,0.0,0.05,0.95,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.05,0.95,0.05,0.95,0.95,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.2,0.0,0.75,0.0,0.7,0.3,0.0,0.35,0.65,0.75,0.25,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.35,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.45,1.0,4.7,4.2,2.25,2.3,1.0,23.9,1.25,0.75,0.1,0.0
0.35714285714285715,0.07142857142857142,0.0,0.5714285714285714,0.0,1.0,0.0,0.35714285714285715,0.0,0.0,0.6428571428571429,0.0,0.07142857142857142,0.5,0.0,0.0,0.42857142857142855,0.0,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.7857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.21428571428571427,0.7857142857142857,0.0,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.0,1.0,1.0,0.0,1.0,0.0,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.9285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.42857142857142855,0.07142857142857142,0.21428571428571427,0.7857142857142857,0.0,0.07142857142857142,0.9285714285714286,1.0,0.0,0.21428571428571427,0.0,0.42857142857142855,0.35714285714285715,0.0,0.21428571428571427,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.0,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.0,0.6428571428571429,1.0714285714285714,4.857142857142857,4.142857142857143,2.4285714285714284,2.2857142857142856,0.8571428571428571,24.0,1.7142857142857142,0.7857142857142857,0.5,0.21428571428571427
0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.2,0.8,0.2,0.8,0.0,0.2,0.8,0.4,0.6,0.0,1.0,0.2,0.8,1.0,0.0,1.0,0.0,0.6,0.4,0.6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.8,0.2,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.4,0.4,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.8,1.0,4.2,3.8,2.4,2.0,0.8,23.4,1.2,0.2,0.0,0.0
0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,1.1666666666666667,4.5,3.5,2.1666666666666665,2.8333333333333335,1.0,18.0,2.8333333333333335,2.8333333333333335,0.5,0.5
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.0,0.1111111111111111,0.8888888888888888,1.0,5.111111111111111,2.5555555555555554,2.5555555555555554,2.6666666666666665,1.0,24.0,1.0,0.5555555555555556,0.2222222222222222,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.7142857142857143,1.1428571428571428,4.142857142857143,3.0,1.8571428571428572,2.0,1.0,24.0,0.42857142857142855,0.2857142857142857,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.0,0.05555555555555555,0.3888888888888889,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.9444444444444444,0.05555555555555555,0.1111111111111111,0.6666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.7222222222222222,0.2777777777777778,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.05555555555555555,0.9444444444444444,0.0,0.0,1.0,0.1111111111111111,0.8888888888888888,0.05555555555555555,0.9444444444444444,0.0,1.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,1.0,0.0,0.2777777777777778,0.0,0.2222222222222222,0.5,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6666666666666666,1.1111111111111112,5.0,3.888888888888889,2.2777777777777777,2.5555555555555554,1.0,24.0,0.7222222222222222,0.7222222222222222,0.0,0.0
